gvkey,adate,qdate,public_date,TICKER
107817,2022-12-31,2023-03-31,2023-06-30,PGC
107817,2022-12-31,2023-03-31,2023-07-31,PGC
107817,2022-12-31,2023-06-30,2023-08-31,PGC
107817,2022-12-31,2023-06-30,2023-09-30,PGC
107817,2022-12-31,2023-06-30,2023-10-31,PGC
107817,2022-12-31,2023-09-30,2023-11-30,PGC
107817,2022-12-31,2023-09-30,2023-12-31,PGC
107843,2021-12-31,2022-09-30,2023-01-31,MRKR
107843,2022-12-31,2022-12-31,2023-02-28,MRKR
107843,2022-12-31,2022-12-31,2023-03-31,MRKR
107843,2022-12-31,2022-12-31,2023-04-30,MRKR
107843,2022-12-31,2023-03-31,2023-05-31,MRKR
107843,2022-12-31,2023-03-31,2023-06-30,MRKR
107843,2022-12-31,2023-03-31,2023-07-31,MRKR
107843,2022-12-31,2023-06-30,2023-08-31,MRKR
107843,2022-12-31,2023-06-30,2023-09-30,MRKR
107843,2022-12-31,2023-06-30,2023-10-31,MRKR
107843,2022-12-31,2023-09-30,2023-11-30,MRKR
107843,2022-12-31,2023-09-30,2023-12-31,MRKR
108319,2022-12-31,2023-06-30,2023-10-31,CEI
108319,2022-12-31,2023-09-30,2023-11-30,CEI
108319,2022-12-31,2023-09-30,2023-12-31,CEI
108345,2022-06-30,2022-09-30,2023-01-31,MGLD
108345,2022-06-30,2022-12-31,2023-02-28,MGLD
108345,2022-06-30,2022-12-31,2023-03-31,MGLD
108345,2022-06-30,2022-12-31,2023-04-30,MGLD
108345,2022-06-30,2023-03-31,2023-05-31,MGLD
108345,2022-06-30,2023-03-31,2023-06-30,MGLD
108345,2022-06-30,2023-03-31,2023-07-31,MGLD
108345,2023-06-30,2023-06-30,2023-08-31,MGLD
108345,2023-06-30,2023-06-30,2023-09-30,MGLD
108345,2023-06-30,2023-06-30,2023-10-31,MGLD
108345,2023-06-30,2023-09-30,2023-11-30,MGLD
108345,2023-06-30,2023-09-30,2023-12-31,MGLD
108979,2021-12-31,2022-09-30,2023-01-31,FGBI
108979,2022-12-31,2022-12-31,2023-02-28,FGBI
108979,2022-12-31,2022-12-31,2023-03-31,FGBI
108979,2022-12-31,2022-12-31,2023-04-30,FGBI
108979,2022-12-31,2023-03-31,2023-05-31,FGBI
108979,2022-12-31,2023-03-31,2023-06-30,FGBI
108979,2022-12-31,2023-03-31,2023-07-31,FGBI
108979,2022-12-31,2023-06-30,2023-08-31,FGBI
108979,2022-12-31,2023-06-30,2023-09-30,FGBI
108979,2022-12-31,2023-06-30,2023-10-31,FGBI
108979,2022-12-31,2023-09-30,2023-11-30,FGBI
108979,2022-12-31,2023-09-30,2023-12-31,FGBI
109183,2021-12-31,2022-09-30,2023-01-31,PFBC
109183,2022-12-31,2022-12-31,2023-02-28,PFBC
109183,2022-12-31,2022-12-31,2023-03-31,PFBC
109183,2022-12-31,2022-12-31,2023-04-30,PFBC
109183,2022-12-31,2023-03-31,2023-05-31,PFBC
109183,2022-12-31,2023-03-31,2023-06-30,PFBC
109183,2022-12-31,2023-03-31,2023-07-31,PFBC
109183,2022-12-31,2023-06-30,2023-08-31,PFBC
109183,2022-12-31,2023-06-30,2023-09-30,PFBC
109183,2022-12-31,2023-06-30,2023-10-31,PFBC
109183,2022-12-31,2023-09-30,2023-11-30,PFBC
109183,2022-12-31,2023-09-30,2023-12-31,PFBC
109186,2022-09-30,2022-09-30,2023-01-31,SOFO
109186,2022-09-30,2022-12-31,2023-02-28,SOFO
109186,2022-09-30,2022-12-31,2023-03-31,SOFO
109186,2022-09-30,2022-12-31,2023-04-30,SOFO
109186,2022-09-30,2023-03-31,2023-05-31,SOFO
109186,2022-09-30,2023-03-31,2023-06-30,SOFO
109186,2022-09-30,2023-03-31,2023-07-31,SOFO
109186,2022-09-30,2023-06-30,2023-08-31,SOFO
109186,2022-09-30,2023-06-30,2023-09-30,SOFO
109186,2022-09-30,2023-06-30,2023-10-31,SOFO
109186,2023-09-30,2023-09-30,2023-11-30,SOFO
109599,2021-12-31,2022-09-30,2023-01-31,HTBK
109599,2022-12-31,2022-12-31,2023-02-28,HTBK
109599,2022-12-31,2022-12-31,2023-03-31,HTBK
109599,2022-12-31,2022-12-31,2023-04-30,HTBK
109599,2022-12-31,2023-03-31,2023-05-31,HTBK
109599,2022-12-31,2023-03-31,2023-06-30,HTBK
109599,2022-12-31,2023-03-31,2023-07-31,HTBK
109599,2022-12-31,2023-06-30,2023-08-31,HTBK
109599,2022-12-31,2023-06-30,2023-09-30,HTBK
109599,2022-12-31,2023-06-30,2023-10-31,HTBK
109599,2022-12-31,2023-09-30,2023-11-30,HTBK
109599,2022-12-31,2023-09-30,2023-12-31,HTBK
109621,2021-12-31,2022-09-30,2023-01-31,LBAI
109621,2022-12-31,2022-12-31,2023-02-28,LBAI
109621,2022-12-31,2022-12-31,2023-03-31,LBAI
109621,2022-12-31,2022-12-31,2023-04-30,LBAI
109621,2022-12-31,2023-03-31,2023-05-31,LBAI
109621,2022-12-31,2023-03-31,2023-06-30,LBAI
109621,2022-12-31,2023-03-31,2023-07-31,LBAI
109621,2022-12-31,2023-06-30,2023-08-31,LBAI
109621,2022-12-31,2023-06-30,2023-09-30,LBAI
109621,2022-12-31,2023-06-30,2023-10-31,LBAI
109621,2022-12-31,2023-09-30,2023-11-30,LBAI
109621,2022-12-31,2023-09-30,2023-12-31,LBAI
109659,2021-12-31,2022-09-30,2023-01-31,TCFC
109659,2022-12-31,2022-12-31,2023-02-28,TCFC
109659,2022-12-31,2022-12-31,2023-03-31,TCFC
109659,2022-12-31,2022-12-31,2023-04-30,TCFC
109659,2022-12-31,2023-03-31,2023-05-31,TCFC
109659,2022-12-31,2023-03-31,2023-06-30,TCFC
109826,2021-12-31,2022-09-30,2023-01-31,MANH
109826,2022-12-31,2022-12-31,2023-02-28,MANH
109826,2022-12-31,2022-12-31,2023-03-31,MANH
109826,2022-12-31,2022-12-31,2023-04-30,MANH
109826,2022-12-31,2023-03-31,2023-05-31,MANH
109826,2022-12-31,2023-03-31,2023-06-30,MANH
109826,2022-12-31,2023-03-31,2023-07-31,MANH
109826,2022-12-31,2023-06-30,2023-08-31,MANH
109826,2022-12-31,2023-06-30,2023-09-30,MANH
109826,2022-12-31,2023-06-30,2023-10-31,MANH
109826,2022-12-31,2023-09-30,2023-11-30,MANH
109826,2022-12-31,2023-09-30,2023-12-31,MANH
109919,2021-12-31,2022-09-30,2023-01-31,CRAI
109919,2022-12-31,2022-12-31,2023-02-28,CRAI
109919,2022-12-31,2022-12-31,2023-03-31,CRAI
109919,2022-12-31,2022-12-31,2023-04-30,CRAI
109919,2022-12-31,2023-03-31,2023-05-31,CRAI
109919,2022-12-31,2023-03-31,2023-06-30,CRAI
109919,2022-12-31,2023-03-31,2023-07-31,CRAI
109919,2022-12-31,2023-06-30,2023-08-31,CRAI
109919,2022-12-31,2023-06-30,2023-09-30,CRAI
109919,2022-12-31,2023-06-30,2023-10-31,CRAI
109919,2022-12-31,2023-09-30,2023-11-30,CRAI
109919,2022-12-31,2023-09-30,2023-12-31,CRAI
110039,2021-12-31,2022-09-30,2023-01-31,AMKR
110039,2022-12-31,2022-12-31,2023-02-28,AMKR
110039,2022-12-31,2022-12-31,2023-03-31,AMKR
110039,2022-12-31,2022-12-31,2023-04-30,AMKR
110039,2022-12-31,2023-03-31,2023-05-31,AMKR
110039,2022-12-31,2023-03-31,2023-06-30,AMKR
110039,2022-12-31,2023-03-31,2023-07-31,AMKR
110039,2022-12-31,2023-06-30,2023-08-31,AMKR
110039,2022-12-31,2023-06-30,2023-09-30,AMKR
110039,2022-12-31,2023-06-30,2023-10-31,AMKR
110039,2022-12-31,2023-09-30,2023-11-30,AMKR
110039,2022-12-31,2023-09-30,2023-12-31,AMKR
110250,2021-12-31,2022-09-30,2023-01-31,SMMF
110250,2022-12-31,2022-12-31,2023-02-28,SMMF
110250,2022-12-31,2022-12-31,2023-03-31,SMMF
110250,2022-12-31,2022-12-31,2023-04-30,SMMF
110250,2022-12-31,2023-03-31,2023-05-31,SMMF
110250,2022-12-31,2023-03-31,2023-06-30,SMMF
110250,2022-12-31,2023-03-31,2023-07-31,SMMF
110250,2022-12-31,2023-06-30,2023-08-31,SMMF
110250,2022-12-31,2023-06-30,2023-09-30,SMMF
110250,2022-12-31,2023-06-30,2023-10-31,SMMF
110250,2022-12-31,2023-09-30,2023-11-30,SMMF
110250,2022-12-31,2023-09-30,2023-12-31,SMMF
110566,2021-12-31,2022-09-30,2023-01-31,IOSP
110566,2022-12-31,2022-12-31,2023-02-28,IOSP
110566,2022-12-31,2022-12-31,2023-03-31,IOSP
110566,2022-12-31,2022-12-31,2023-04-30,IOSP
110566,2022-12-31,2023-03-31,2023-05-31,IOSP
110566,2022-12-31,2023-03-31,2023-06-30,IOSP
110566,2022-12-31,2023-03-31,2023-07-31,IOSP
110566,2022-12-31,2023-06-30,2023-08-31,IOSP
110566,2022-12-31,2023-06-30,2023-09-30,IOSP
110566,2022-12-31,2023-06-30,2023-10-31,IOSP
110566,2022-12-31,2023-09-30,2023-11-30,IOSP
110566,2022-12-31,2023-09-30,2023-12-31,IOSP
110760,2021-12-31,2022-09-30,2023-01-31,AXTI
110760,2022-12-31,2022-12-31,2023-02-28,AXTI
110760,2022-12-31,2022-12-31,2023-03-31,AXTI
110760,2022-12-31,2022-12-31,2023-04-30,AXTI
110760,2022-12-31,2023-03-31,2023-05-31,AXTI
110760,2022-12-31,2023-03-31,2023-06-30,AXTI
110760,2022-12-31,2023-03-31,2023-07-31,AXTI
110760,2022-12-31,2023-06-30,2023-08-31,AXTI
110760,2022-12-31,2023-06-30,2023-09-30,AXTI
110760,2022-12-31,2023-06-30,2023-10-31,AXTI
110760,2022-12-31,2023-09-30,2023-11-30,AXTI
110760,2022-12-31,2023-09-30,2023-12-31,AXTI
110802,2021-12-31,2022-09-30,2023-01-31,AWX
110802,2022-12-31,2022-12-31,2023-02-28,AWX
110802,2022-12-31,2022-12-31,2023-03-31,AWX
110802,2022-12-31,2022-12-31,2023-04-30,AWX
110802,2022-12-31,2023-03-31,2023-05-31,AWX
110802,2022-12-31,2023-03-31,2023-06-30,AWX
110802,2022-12-31,2023-03-31,2023-07-31,AWX
110802,2022-12-31,2023-06-30,2023-08-31,AWX
110802,2022-12-31,2023-06-30,2023-09-30,AWX
110802,2022-12-31,2023-06-30,2023-10-31,AWX
110802,2022-12-31,2023-09-30,2023-11-30,AWX
110802,2022-12-31,2023-09-30,2023-12-31,AWX
110979,2021-12-31,2022-09-30,2023-01-31,CATC
110979,2022-12-31,2022-12-31,2023-02-28,CATC
110979,2022-12-31,2022-12-31,2023-03-31,CATC
110979,2022-12-31,2022-12-31,2023-04-30,CATC
110979,2022-12-31,2023-03-31,2023-05-31,CATC
110979,2022-12-31,2023-03-31,2023-06-30,CATC
110979,2022-12-31,2023-03-31,2023-07-31,CATC
110979,2022-12-31,2023-06-30,2023-08-31,CATC
110979,2022-12-31,2023-06-30,2023-09-30,CATC
110979,2022-12-31,2023-06-30,2023-10-31,CATC
110979,2022-12-31,2023-09-30,2023-11-30,CATC
110979,2022-12-31,2023-09-30,2023-12-31,CATC
111000,2021-12-31,2022-09-30,2023-01-31,HCKT
111000,2022-12-31,2022-12-31,2023-02-28,HCKT
111000,2022-12-31,2022-12-31,2023-03-31,HCKT
111000,2022-12-31,2022-12-31,2023-04-30,HCKT
111000,2022-12-31,2023-03-31,2023-05-31,HCKT
111000,2022-12-31,2023-03-31,2023-06-30,HCKT
111000,2022-12-31,2023-03-31,2023-07-31,HCKT
111000,2022-12-31,2023-06-30,2023-08-31,HCKT
111000,2022-12-31,2023-06-30,2023-09-30,HCKT
111000,2022-12-31,2023-06-30,2023-10-31,HCKT
111000,2022-12-31,2023-09-30,2023-11-30,HCKT
111000,2022-12-31,2023-09-30,2023-12-31,HCKT
111103,2022-09-30,2022-09-30,2023-01-31,HZO
111103,2022-09-30,2022-12-31,2023-02-28,HZO
111103,2022-09-30,2022-12-31,2023-03-31,HZO
111103,2022-09-30,2022-12-31,2023-04-30,HZO
111103,2022-09-30,2023-03-31,2023-05-31,HZO
111103,2022-09-30,2023-03-31,2023-06-30,HZO
111103,2022-09-30,2023-03-31,2023-07-31,HZO
111103,2022-09-30,2023-06-30,2023-08-31,HZO
111103,2022-09-30,2023-06-30,2023-09-30,HZO
111103,2022-09-30,2023-06-30,2023-10-31,HZO
111103,2023-09-30,2023-09-30,2023-11-30,HZO
111103,2023-09-30,2023-09-30,2023-12-31,HZO
111179,2021-12-31,2022-09-30,2023-01-31,HWBK
111179,2022-12-31,2022-12-31,2023-02-28,HWBK
111179,2022-12-31,2022-12-31,2023-03-31,HWBK
111179,2022-12-31,2022-12-31,2023-04-30,HWBK
111179,2022-12-31,2023-03-31,2023-05-31,HWBK
111179,2022-12-31,2023-03-31,2023-06-30,HWBK
111179,2022-12-31,2023-03-31,2023-07-31,HWBK
111179,2022-12-31,2023-06-30,2023-08-31,HWBK
111179,2022-12-31,2023-06-30,2023-09-30,HWBK
111179,2022-12-31,2023-06-30,2023-10-31,HWBK
111179,2022-12-31,2023-09-30,2023-11-30,HWBK
111179,2022-12-31,2023-09-30,2023-12-31,HWBK
111534,2021-12-31,2022-09-30,2023-01-31,MSTR
111534,2022-12-31,2022-12-31,2023-02-28,MSTR
111534,2022-12-31,2022-12-31,2023-03-31,MSTR
111534,2022-12-31,2022-12-31,2023-04-30,MSTR
111534,2022-12-31,2023-03-31,2023-05-31,MSTR
111534,2022-12-31,2023-03-31,2023-06-30,MSTR
111534,2022-12-31,2023-03-31,2023-07-31,MSTR
111534,2022-12-31,2023-06-30,2023-08-31,MSTR
111534,2022-12-31,2023-06-30,2023-09-30,MSTR
111534,2022-12-31,2023-06-30,2023-10-31,MSTR
111534,2022-12-31,2023-09-30,2023-11-30,MSTR
111534,2022-12-31,2023-09-30,2023-12-31,MSTR
111537,2021-12-31,2022-09-30,2023-01-31,UNB
111537,2022-12-31,2022-12-31,2023-02-28,UNB
111537,2022-12-31,2022-12-31,2023-03-31,UNB
111537,2022-12-31,2022-12-31,2023-04-30,UNB
111537,2022-12-31,2023-03-31,2023-05-31,UNB
111537,2022-12-31,2023-03-31,2023-06-30,UNB
111537,2022-12-31,2023-03-31,2023-07-31,UNB
111537,2022-12-31,2023-06-30,2023-08-31,UNB
111537,2022-12-31,2023-06-30,2023-09-30,UNB
111537,2022-12-31,2023-06-30,2023-10-31,UNB
111537,2022-12-31,2023-09-30,2023-11-30,UNB
111537,2022-12-31,2023-09-30,2023-12-31,UNB
111629,2021-12-31,2022-09-30,2023-01-31,CXDO
111629,2022-12-31,2022-12-31,2023-02-28,CXDO
111629,2022-12-31,2022-12-31,2023-03-31,CXDO
111629,2022-12-31,2022-12-31,2023-04-30,CXDO
111629,2022-12-31,2023-03-31,2023-05-31,CXDO
111629,2022-12-31,2023-03-31,2023-06-30,CXDO
111629,2022-12-31,2023-03-31,2023-07-31,CXDO
111629,2022-12-31,2023-06-30,2023-08-31,CXDO
111629,2022-12-31,2023-06-30,2023-09-30,CXDO
111629,2022-12-31,2023-06-30,2023-10-31,CXDO
111629,2022-12-31,2023-09-30,2023-11-30,CXDO
111629,2022-12-31,2023-09-30,2023-12-31,CXDO
111721,2021-12-31,2022-09-30,2023-01-31,EGBN
111721,2022-12-31,2022-12-31,2023-02-28,EGBN
111721,2022-12-31,2022-12-31,2023-03-31,EGBN
111721,2022-12-31,2022-12-31,2023-04-30,EGBN
111721,2022-12-31,2023-03-31,2023-05-31,EGBN
111721,2022-12-31,2023-03-31,2023-06-30,EGBN
111721,2022-12-31,2023-03-31,2023-07-31,EGBN
111721,2022-12-31,2023-06-30,2023-08-31,EGBN
111721,2022-12-31,2023-06-30,2023-09-30,EGBN
111721,2022-12-31,2023-06-30,2023-10-31,EGBN
111721,2022-12-31,2023-09-30,2023-11-30,EGBN
111721,2022-12-31,2023-09-30,2023-12-31,EGBN
111819,2021-12-31,2022-09-30,2023-01-31,ORRF
111819,2022-12-31,2022-12-31,2023-02-28,ORRF
111819,2022-12-31,2022-12-31,2023-03-31,ORRF
111819,2022-12-31,2022-12-31,2023-04-30,ORRF
111819,2022-12-31,2023-03-31,2023-05-31,ORRF
111819,2022-12-31,2023-03-31,2023-06-30,ORRF
111819,2022-12-31,2023-03-31,2023-07-31,ORRF
111819,2022-12-31,2023-06-30,2023-08-31,ORRF
111819,2022-12-31,2023-06-30,2023-09-30,ORRF
111819,2022-12-31,2023-06-30,2023-10-31,ORRF
111819,2022-12-31,2023-09-30,2023-11-30,ORRF
111819,2022-12-31,2023-09-30,2023-12-31,ORRF
111864,2021-12-31,2022-09-30,2023-01-31,CTSH
111864,2022-12-31,2022-12-31,2023-02-28,CTSH
111864,2022-12-31,2022-12-31,2023-03-31,CTSH
111864,2022-12-31,2022-12-31,2023-04-30,CTSH
111864,2022-12-31,2023-03-31,2023-05-31,CTSH
111864,2022-12-31,2023-03-31,2023-06-30,CTSH
111864,2022-12-31,2023-03-31,2023-07-31,CTSH
111864,2022-12-31,2023-06-30,2023-08-31,CTSH
111864,2022-12-31,2023-06-30,2023-09-30,CTSH
111864,2022-12-31,2023-06-30,2023-10-31,CTSH
111864,2022-12-31,2023-09-30,2023-11-30,CTSH
111864,2022-12-31,2023-09-30,2023-12-31,CTSH
111873,2022-01-31,2022-10-31,2023-01-31,RH
111873,2022-01-31,2022-10-31,2023-02-28,RH
111873,2023-01-31,2023-01-31,2023-03-31,RH
111873,2023-01-31,2023-01-31,2023-04-30,RH
111873,2023-01-31,2023-01-31,2023-05-31,RH
111873,2023-01-31,2023-04-30,2023-06-30,RH
111873,2023-01-31,2023-04-30,2023-07-31,RH
111873,2023-01-31,2023-04-30,2023-08-31,RH
111873,2023-01-31,2023-07-31,2023-09-30,RH
111873,2023-01-31,2023-07-31,2023-10-31,RH
111873,2023-01-31,2023-07-31,2023-11-30,RH
111873,2023-01-31,2023-10-31,2023-12-31,RH
111940,2021-12-31,2022-09-30,2023-01-31,FNLC
111940,2022-12-31,2022-12-31,2023-02-28,FNLC
111940,2022-12-31,2022-12-31,2023-03-31,FNLC
111940,2022-12-31,2022-12-31,2023-04-30,FNLC
111940,2022-12-31,2023-03-31,2023-05-31,FNLC
111940,2022-12-31,2023-03-31,2023-06-30,FNLC
111940,2022-12-31,2023-03-31,2023-07-31,FNLC
111940,2022-12-31,2023-06-30,2023-08-31,FNLC
111940,2022-12-31,2023-06-30,2023-09-30,FNLC
111940,2022-12-31,2023-06-30,2023-10-31,FNLC
111940,2022-12-31,2023-09-30,2023-11-30,FNLC
111940,2022-12-31,2023-09-30,2023-12-31,FNLC
111974,2021-12-31,2022-09-30,2023-01-31,TSQ
111974,2022-12-31,2022-12-31,2023-02-28,TSQ
111974,2022-12-31,2022-12-31,2023-03-31,TSQ
111974,2022-12-31,2022-12-31,2023-04-30,TSQ
111974,2022-12-31,2023-03-31,2023-05-31,TSQ
111974,2022-12-31,2023-03-31,2023-06-30,TSQ
111974,2022-12-31,2023-03-31,2023-07-31,TSQ
111974,2022-12-31,2023-06-30,2023-08-31,TSQ
111974,2022-12-31,2023-06-30,2023-09-30,TSQ
111974,2022-12-31,2023-06-30,2023-10-31,TSQ
111974,2022-12-31,2023-09-30,2023-11-30,TSQ
111974,2022-12-31,2023-09-30,2023-12-31,TSQ
112030,2021-12-31,2022-09-30,2023-01-31,CMLS
112030,2022-12-31,2022-12-31,2023-02-28,CMLS
112030,2022-12-31,2022-12-31,2023-03-31,CMLS
112030,2022-12-31,2022-12-31,2023-04-30,CMLS
112030,2022-12-31,2023-03-31,2023-05-31,CMLS
112030,2022-12-31,2023-03-31,2023-06-30,CMLS
112030,2022-12-31,2023-03-31,2023-07-31,CMLS
112030,2022-12-31,2023-06-30,2023-08-31,CMLS
112030,2022-12-31,2023-06-30,2023-09-30,CMLS
112030,2022-12-31,2023-06-30,2023-10-31,CMLS
112030,2022-12-31,2023-09-30,2023-11-30,CMLS
112030,2022-12-31,2023-09-30,2023-12-31,CMLS
112111,2021-12-31,2022-09-30,2023-01-31,CSGP
112111,2022-12-31,2022-12-31,2023-02-28,CSGP
112111,2022-12-31,2022-12-31,2023-03-31,CSGP
112111,2022-12-31,2022-12-31,2023-04-30,CSGP
112111,2022-12-31,2023-03-31,2023-05-31,CSGP
112111,2022-12-31,2023-03-31,2023-06-30,CSGP
112111,2022-12-31,2023-03-31,2023-07-31,CSGP
112111,2022-12-31,2023-06-30,2023-08-31,CSGP
112111,2022-12-31,2023-06-30,2023-09-30,CSGP
112111,2022-12-31,2023-06-30,2023-10-31,CSGP
112111,2022-12-31,2023-09-30,2023-11-30,CSGP
112111,2022-12-31,2023-09-30,2023-12-31,CSGP
112168,2021-12-31,2022-09-30,2023-01-31,RSG
112168,2022-12-31,2022-12-31,2023-02-28,RSG
112168,2022-12-31,2022-12-31,2023-03-31,RSG
112168,2022-12-31,2022-12-31,2023-04-30,RSG
112168,2022-12-31,2023-03-31,2023-05-31,RSG
112168,2022-12-31,2023-03-31,2023-06-30,RSG
112168,2022-12-31,2023-03-31,2023-07-31,RSG
112168,2022-12-31,2023-06-30,2023-08-31,RSG
112168,2022-12-31,2023-06-30,2023-09-30,RSG
112168,2022-12-31,2023-06-30,2023-10-31,RSG
112168,2022-12-31,2023-09-30,2023-11-30,RSG
112168,2022-12-31,2023-09-30,2023-12-31,RSG
112295,2021-12-31,2022-09-30,2023-01-31,FCCO
112295,2022-12-31,2022-12-31,2023-02-28,FCCO
112295,2022-12-31,2022-12-31,2023-03-31,FCCO
112295,2022-12-31,2022-12-31,2023-04-30,FCCO
112295,2022-12-31,2023-03-31,2023-05-31,FCCO
112295,2022-12-31,2023-03-31,2023-06-30,FCCO
112295,2022-12-31,2023-03-31,2023-07-31,FCCO
112295,2022-12-31,2023-06-30,2023-08-31,FCCO
112295,2022-12-31,2023-06-30,2023-09-30,FCCO
112295,2022-12-31,2023-06-30,2023-10-31,FCCO
112295,2022-12-31,2023-09-30,2023-11-30,FCCO
112295,2022-12-31,2023-09-30,2023-12-31,FCCO
112572,2021-12-31,2022-09-30,2023-01-31,FMAO
112572,2022-12-31,2022-12-31,2023-02-28,FMAO
112572,2022-12-31,2022-12-31,2023-03-31,FMAO
112572,2022-12-31,2022-12-31,2023-04-30,FMAO
112572,2022-12-31,2023-03-31,2023-05-31,FMAO
112572,2022-12-31,2023-03-31,2023-06-30,FMAO
112572,2022-12-31,2023-03-31,2023-07-31,FMAO
112572,2022-12-31,2023-06-30,2023-08-31,FMAO
112572,2022-12-31,2023-06-30,2023-09-30,FMAO
112572,2022-12-31,2023-06-30,2023-10-31,FMAO
112572,2022-12-31,2023-09-30,2023-11-30,FMAO
112572,2022-12-31,2023-09-30,2023-12-31,FMAO
112721,2021-12-31,2022-09-30,2023-01-31,RBCAA
112721,2022-12-31,2022-12-31,2023-02-28,RBCAA
112721,2022-12-31,2022-12-31,2023-03-31,RBCAA
112721,2022-12-31,2022-12-31,2023-04-30,RBCAA
112721,2022-12-31,2023-03-31,2023-05-31,RBCAA
112721,2022-12-31,2023-03-31,2023-06-30,RBCAA
112721,2022-12-31,2023-03-31,2023-07-31,RBCAA
112721,2022-12-31,2023-06-30,2023-08-31,RBCAA
112721,2022-12-31,2023-06-30,2023-09-30,RBCAA
112721,2022-12-31,2023-06-30,2023-10-31,RBCAA
112721,2022-12-31,2023-09-30,2023-11-30,RBCAA
112721,2022-12-31,2023-09-30,2023-12-31,RBCAA
112759,2021-12-31,2022-09-30,2023-01-31,LEU
112759,2022-12-31,2022-12-31,2023-02-28,LEU
112759,2022-12-31,2022-12-31,2023-03-31,LEU
112759,2022-12-31,2022-12-31,2023-04-30,LEU
112759,2022-12-31,2023-03-31,2023-05-31,LEU
112759,2022-12-31,2023-03-31,2023-06-30,LEU
112759,2022-12-31,2023-03-31,2023-07-31,LEU
112759,2022-12-31,2023-06-30,2023-08-31,LEU
112759,2022-12-31,2023-06-30,2023-09-30,LEU
112759,2022-12-31,2023-06-30,2023-10-31,LEU
112759,2022-12-31,2023-09-30,2023-11-30,LEU
112759,2022-12-31,2023-09-30,2023-12-31,LEU
112968,2021-12-31,2022-09-30,2023-01-31,MTEX
112968,2022-12-31,2022-12-31,2023-02-28,MTEX
112968,2022-12-31,2022-12-31,2023-03-31,MTEX
112968,2022-12-31,2022-12-31,2023-04-30,MTEX
112968,2022-12-31,2023-03-31,2023-05-31,MTEX
112968,2022-12-31,2023-03-31,2023-06-30,MTEX
112968,2022-12-31,2023-03-31,2023-07-31,MTEX
112968,2022-12-31,2023-06-30,2023-08-31,MTEX
112968,2022-12-31,2023-06-30,2023-09-30,MTEX
112968,2022-12-31,2023-06-30,2023-10-31,MTEX
112968,2022-12-31,2023-09-30,2023-11-30,MTEX
112968,2022-12-31,2023-09-30,2023-12-31,MTEX
113093,2021-12-31,2022-09-30,2023-01-31,SAL
113093,2022-12-31,2022-12-31,2023-02-28,SAL
113093,2022-12-31,2022-12-31,2023-03-31,SAL
113093,2022-12-31,2022-12-31,2023-04-30,SAL
113093,2022-12-31,2023-03-31,2023-05-31,SAL
113093,2022-12-31,2023-03-31,2023-06-30,SAL
113093,2022-12-31,2023-03-31,2023-07-31,SAL
113093,2022-12-31,2023-06-30,2023-08-31,SAL
113978,2021-12-31,2022-09-30,2023-01-31,FNCB
113978,2022-12-31,2022-12-31,2023-02-28,FNCB
113978,2022-12-31,2022-12-31,2023-03-31,FNCB
113978,2022-12-31,2022-12-31,2023-04-30,FNCB
113978,2022-12-31,2023-03-31,2023-05-31,FNCB
113978,2022-12-31,2023-03-31,2023-06-30,FNCB
113978,2022-12-31,2023-03-31,2023-07-31,FNCB
113978,2022-12-31,2023-06-30,2023-08-31,FNCB
113978,2022-12-31,2023-06-30,2023-09-30,FNCB
113978,2022-12-31,2023-06-30,2023-10-31,FNCB
113978,2022-12-31,2023-09-30,2023-11-30,FNCB
113978,2022-12-31,2023-09-30,2023-12-31,FNCB
114203,2022-09-30,2022-09-30,2023-01-31,CETX
114203,2022-09-30,2022-12-31,2023-02-28,CETX
114203,2022-09-30,2022-12-31,2023-03-31,CETX
114203,2022-09-30,2022-12-31,2023-04-30,CETX
114203,2022-09-30,2023-03-31,2023-05-31,CETX
114203,2022-09-30,2023-03-31,2023-06-30,CETX
114203,2022-09-30,2023-03-31,2023-07-31,CETX
114203,2022-09-30,2023-06-30,2023-08-31,CETX
114203,2022-09-30,2023-06-30,2023-09-30,CETX
114203,2022-09-30,2023-06-30,2023-10-31,CETX
114203,2023-09-30,2023-09-30,2023-11-30,CETX
114203,2023-09-30,2023-09-30,2023-12-31,CETX
114415,2021-12-31,2022-09-30,2023-01-31,RIBT
114415,2022-12-31,2022-12-31,2023-02-28,RIBT
114415,2022-12-31,2022-12-31,2023-03-31,RIBT
114415,2022-12-31,2022-12-31,2023-04-30,RIBT
114415,2022-12-31,2023-03-31,2023-05-31,RIBT
114415,2022-12-31,2023-03-31,2023-06-30,RIBT
114415,2022-12-31,2023-03-31,2023-07-31,RIBT
114415,2022-12-31,2023-06-30,2023-08-31,RIBT
114415,2022-12-31,2023-06-30,2023-09-30,RIBT
114415,2022-12-31,2023-06-30,2023-10-31,RIBT
114415,2022-12-31,2023-09-30,2023-11-30,RIBT
114524,2021-12-31,2022-09-30,2023-01-31,EBAY
114524,2022-12-31,2022-12-31,2023-02-28,EBAY
114524,2022-12-31,2022-12-31,2023-03-31,EBAY
114524,2022-12-31,2022-12-31,2023-04-30,EBAY
114524,2022-12-31,2023-03-31,2023-05-31,EBAY
114524,2022-12-31,2023-03-31,2023-06-30,EBAY
114524,2022-12-31,2023-03-31,2023-07-31,EBAY
114524,2022-12-31,2023-06-30,2023-08-31,EBAY
